EDGAR Country Code,Country,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
MLT,Malta,2.473188837,2.490228234,3.022285269,2.914154476,2.68189467,2.448778805,2.738122937,2.86989337,3.256216039,3.15858322,3.423384033,3.793458107,4.259929622,3.233796191,4.263003384,3.739307295,5.772899915,5.989791318,6.434051531,6.894563244,6.832119329,6.508289874,6.369311838,8.046831367,7.193701164,6.791601089,6.595416893,6.937371916,6.634054471,6.688101729,5.942034559,6.853891406,6.380503135,7.097512544,7.066150524,7.182852239,7.320105005,7.501845233,7.546129321,7.050599748,7.2445433,7.278115119,7.428859202,6.60288296,6.569287925,4.963466383,4.267851491,4.67386545,4.698607941,4.929247658,4.80474142,4.897897602,4.995799187
MMR,Myanmar/Burma,2.719360079,2.644263143,2.509275135,2.532224953,2.485362907,2.468132273,2.390673158,2.338838758,2.340846176,2.172867727,2.233251312,2.208472194,2.140613772,2.121888668,2.088911292,2.086671895,2.045568555,1.926568494,1.892808103,1.838505765,1.79113727,1.726372971,1.798691505,1.841130112,1.886937254,1.944359217,1.89722321,1.825625208,1.837556039,1.950053646,1.98128969,1.976996152,2.004087313,2.117446438,2.180533705,2.290711169,2.370093628,2.404863708,2.356383086,2.346670939,2.376571362,2.337731845,2.359862578,2.40248422,2.507992998,2.572869704,2.662247772,2.95049132,2.972712218,2.983449465,2.983246716,3.02090229,3.040020661
MNG,Mongolia,12.41178958,12.34268063,11.71262611,11.74294982,11.93380352,12.05357378,11.94796848,12.13392555,12.07449614,12.28975816,12.4739897,11.65603361,11.8915126,11.83783002,11.7418416,12.25543425,12.54199297,12.71466365,12.85941623,12.26016903,11.86937236,13.03380638,11.87384763,11.19804589,10.24747129,10.53533522,9.892886837,9.934175504,10.159025,10.35971695,10.58515568,9.575087223,8.626630848,8.271321232,8.155324045,9.920462084,11.01491014,11.99117404,12.17177544,13.35605856,14.19596308,15.90705234,15.99496586,16.47230335,17.03100608,16.25045327,18.54798664,20.37306864,21.11981924,22.16218952,20.16951157,19.12066576,19.07360482
MOZ,Mozambique,1.123926708,1.117114957,1.052772855,1.064484715,1.03027968,0.971895851,0.933338773,0.899999862,0.848092195,0.825673124,0.849089289,0.815580424,0.910928893,0.884230556,0.80322939,0.834098151,0.817401478,0.788832697,0.771564511,0.798304221,0.783572885,0.746292136,0.747339203,0.734374046,0.733628005,0.728786979,0.723725577,0.633948462,0.734513827,0.693145044,0.718504351,0.739161561,0.763325844,0.767889773,0.801229773,0.857770952,0.833525746,0.840233686,0.80748045,0.750863526,0.772893704,0.956625753,1.057422417,1.093085987,1.117472335,1.07748562,1.141022497,1.204657975,1.267417184,1.16587511,1.074329445,1.135005799,1.172692375
MRT,Mauritania,4.956955497,4.694764677,4.201121432,3.999564832,3.384745969,3.38462614,3.454712399,3.494517512,3.462842468,3.48047094,3.457750617,3.543277929,3.520007675,3.141104113,3.035433176,3.107463225,2.96660786,3.134324502,3.234313393,3.297422071,3.275536815,3.375277611,3.876929547,3.826222748,3.710148749,3.655965267,3.699147526,3.754245303,3.786693371,3.908023432,3.356065262,3.402614429,3.44594232,3.43887478,3.344740076,3.323353976,3.460352153,3.282441292,3.128913168,3.183050732,3.167198888,3.176825301,3.229740526,3.147147562,3.234767286,3.236840884,3.115324336,3.321056815,3.323069387,3.362660489,3.296138364,3.327191634,3.312124895
MTQ,Martinique,1.25233436,1.278649822,1.415014147,1.430054831,1.359512248,1.488347146,1.440464061,1.52620853,1.538178452,1.543959805,1.586041291,1.610888933,1.581392462,1.50887055,1.476536422,1.607648521,1.652476613,1.781457234,2.055475083,2.522141098,2.563955194,2.310133674,2.387026453,2.798407511,2.74680291,2.721937841,2.675001857,2.686082728,2.688484909,2.601747835,2.174186922,2.207012326,2.229687792,2.250925558,2.24048222,2.203834488,2.33109953,2.458395094,2.492721472,2.68904722,2.873429302,2.977817653,3.020263415,3.058830051,3.164979149,2.803292513,2.831416891,2.741235599,2.733360177,2.709209228,2.35750183,2.714574396,2.801003049
MUS,Mauritius,1.092338428,1.125025014,1.158990717,1.189937293,1.233528143,1.224900658,1.279288114,1.373818795,1.363549987,1.352863325,1.287343227,1.295904366,1.248692687,1.313531607,1.356236482,1.321774427,1.474442058,1.532682292,1.606468522,1.718426265,1.873152857,1.92728032,1.979348208,2.073918999,2.093505237,2.126996534,2.181978941,2.174782525,2.31330211,2.646148994,2.86604471,2.973309376,2.946779216,3.002516281,3.029137713,3.142795358,3.74275371,3.835923623,3.918566811,3.904059856,4.125465068,4.138772823,4.220229965,4.342631322,4.492228911,4.524814184,4.604994201,4.785417726,4.766531677,4.834637146,4.499116016,4.770640515,5.010983647
MWI,Malawi,0.594998357,0.601500642,0.623238512,0.621738364,0.633220411,0.637480592,0.648744587,0.644185603,0.641060951,0.632978057,0.630290311,0.634755827,0.63419172,0.62544687,0.62309574,0.636478482,0.617066176,0.620367274,0.552005976,0.545136468,0.677812812,0.689671054,0.697921158,0.701724318,0.692367706,0.696147329,0.703660798,0.706164751,0.732433479,0.727334055,0.762518211,0.749717829,0.7348266,0.732566638,0.720197794,0.746607679,0.760655305,0.787769,0.804765307,0.792477082,0.820661861,0.902479921,0.898254426,0.855664539,0.85166115,0.849656163,0.847819656,0.874772288,0.915754589,0.959547971,0.933959788,0.946556661,0.97544909
MYS,Malaysia,3.06669169,3.066463002,3.063751276,3.018804421,3.154711412,3.239795196,3.398681383,3.329962685,3.411338042,3.773199838,3.795676917,3.779618273,3.852628486,4.194873563,4.34796619,4.408960417,4.441949882,4.408593387,4.505451829,4.876812174,5.255012738,5.827789062,5.906328811,6.166246118,6.359083237,6.53700442,7.215585104,7.614260101,7.336506187,7.578390687,7.992391079,8.117209383,8.37931982,8.737542129,9.270894631,9.590173189,9.729472391,10.21178109,10.52822705,9.570881304,9.953545379,9.856316481,9.757819126,10.23864835,10.53920294,10.45820199,10.20908755,9.737275583,10.18380521,10.15786203,9.873061898,10.05348397,10.49857302
NAM,Namibia,8.385964488,8.264736294,8.134629015,8.014469476,8.513948744,6.23202619,6.112241578,6.753189772,6.664226003,6.953366162,7.049091169,5.871805719,5.243585115,5.055562524,4.993826132,4.920031675,5.06082481,5.149967865,5.197887343,4.958019578,4.692470268,4.619882361,4.453116495,4.277091944,4.269579253,4.211397145,4.197170513,4.22348419,4.265180947,4.249442978,4.475599967,4.656545012,4.335420056,4.407168868,4.427848902,5.263770876,4.491480197,4.455218416,4.823910807,4.735860083,4.661392429,4.639213088,5.109722444,4.806989688,5.004074382,4.947504476,5.218078714,4.91725947,4.812266666,4.848482698,4.603245914,4.592448881,4.669578544
NCL,New Caledonia,12.84416607,12.32846185,12.36985949,13.6634961,15.21292427,12.84006264,12.32940316,12.66343215,12.56666633,13.00709212,13.51060956,12.94530011,9.319706758,8.844996877,9.18741542,11.47438153,10.94757584,11.65383816,11.28514343,11.67114645,11.24191624,11.59664232,11.30950014,10.61238463,10.34088352,10.04172639,10.70678708,10.55315852,10.54066842,10.65282718,12.51809981,12.28869634,13.18073373,14.04471381,12.5726705,13.50821005,12.91431405,12.89427366,12.76622913,12.84695909,15.83626121,15.50983031,15.4892775,16.72465652,20.10239657,19.08644947,20.19900661,19.29773908,24.26087215,24.10993004,19.05242966,19.40847563,19.34663117
NER,Niger,2.507618372,2.514133311,2.49321515,1.868367421,1.832991404,1.909288571,2.003404031,2.139054786,2.156090947,2.168543697,2.19898318,2.246769584,2.282760403,2.335691408,1.684439284,1.432702411,1.441920814,1.44625138,1.457695102,1.469762996,1.45750686,1.464897178,1.4708886,1.505339801,1.499912824,1.507387934,1.527782666,1.550027392,1.559640346,1.561846741,1.541940345,1.554700355,1.563951375,1.575233456,1.585007573,1.584727275,1.581896612,1.586475832,1.591161676,1.601106852,1.532575229,1.524813465,1.57043635,1.588312088,1.601314394,1.597771551,1.606873702,1.60768073,1.622017514,1.641641846,1.656453066,1.662316769,1.664875202
NGA,Nigeria,3.334738159,3.521943597,4.039216993,4.459468752,4.885388978,3.908260591,4.325441557,4.121265326,3.855430258,4.621951635,4.151569175,3.234657695,2.996742248,2.894972731,2.980055849,3.058397591,2.949852464,2.737361128,2.887707341,3.087946417,3.015785382,3.10473335,3.272691533,3.232405765,3.391824269,3.606263719,4.048960866,3.741001959,3.376595428,3.195830217,3.428951046,3.40736805,2.91720717,3.143442854,3.011286664,2.878808503,2.633884781,2.435664566,2.390954643,2.201670451,2.314456714,2.400643116,2.362372259,2.316664303,2.326213038,2.230266016,2.154304042,2.141335528,2.141557625,2.163128493,1.98030617,1.936411942,1.880108458
NIC,Nicaragua,3.846735174,3.572268014,3.494214718,3.550022296,3.626416016,3.600361921,3.659227619,3.821365703,3.626066455,3.040500188,2.865881666,2.856598365,2.805965092,2.68160276,2.665698515,2.629062353,2.540534985,2.355440022,2.360682458,2.399490681,2.561038337,2.243268993,2.407020347,2.501729518,2.531142153,2.379873279,2.34964854,2.454940387,2.499071417,2.657870008,2.717801796,2.727733654,2.747411015,2.855532342,2.806331684,2.784716448,2.861340886,2.870185589,2.810473781,2.788912696,2.827806021,2.970823432,3.022074128,2.99614037,3.084811132,3.248452652,3.24136118,3.213173164,3.114436308,3.14336672,3.091855437,3.176640537,3.212901008
NLD,Netherlands,14.02807822,14.01874398,15.27529742,15.83496848,15.3964985,14.71552469,15.43353342,15.17645101,15.45874288,16.13033532,15.52902949,15.33098997,14.42819979,14.12920908,14.58035608,14.80543751,14.90268982,15.12433083,14.96216099,15.07553025,15.25802147,15.54470571,15.36264604,15.49401885,15.49397682,15.59522532,16.2583972,15.50592078,15.40203506,14.62006803,14.42701096,14.28904041,14.1285303,14.19618216,14.31446157,13.81613759,13.52970455,13.47642327,13.17871907,12.75347562,13.45073557,12.59972739,12.54252723,12.45084509,11.90171972,12.30231589,12.38664907,12.1079204,11.69616345,11.30387756,10.2950492,10.37128001,9.715078037
NOR,Norway,14.24142864,13.73040022,14.5469724,14.86989806,14.52913282,14.12399674,14.80862623,15.05811168,14.94061482,15.86529822,15.4983554,14.55717125,13.50464687,13.60016541,14.32250095,14.46660952,14.86182445,14.60404331,15.01159789,14.8889802,14.8127971,14.10610701,14.19404941,14.85024002,15.576563,15.58553007,15.97578379,16.58213844,16.69217314,16.98847262,16.08689873,16.17946879,15.99131148,16.78575984,16.8648783,16.08445607,16.01887745,16.00724538,15.93690761,15.17905012,15.58863305,14.91853037,14.44348097,14.29410981,14.11163404,14.28804874,13.96424797,13.92217472,13.58055856,13.03403258,12.85996265,13.03256582,12.60185231
NPL,Nepal,2.109684819,2.093747402,2.024679818,2.072557084,2.056023445,2.044957998,2.020679038,2.007297956,1.978881334,1.949290126,1.963254289,1.925483158,1.851829865,1.881070451,1.868044774,1.819809916,1.766466807,1.77885701,1.756203477,1.700824162,1.685653526,1.638017715,1.535955609,1.572509593,1.545357423,1.578265269,1.558839007,1.538368051,1.522301401,1.532813224,1.51904536,1.504447867,1.47185756,1.486871691,1.458546375,1.462901377,1.442034929,1.423348815,1.468818548,1.517871217,1.531114519,1.558852823,1.597288803,1.588550561,1.621356781,1.595683308,1.703645762,1.822259046,1.868629526,1.821558132,1.833579185,1.849572937,1.836385895
NZL,New Zealand,20.3227234,19.353197,20.38340823,20.25303406,20.2867944,19.71876905,20.30542275,20.55296455,20.46360179,19.81327047,20.51034305,20.38519795,20.84260238,20.74615644,20.92721517,20.92594633,20.7993489,20.53968796,20.93143113,20.40795192,20.7595253,20.57044697,20.55538898,20.39172344,20.71450495,20.79628987,20.75883868,21.24816698,20.77628986,21.18362748,21.20344609,21.57122057,21.74223325,21.79201344,21.47191715,21.29972568,21.17732358,20.64701394,20.34848588,19.62152711,19.49935955,19.17879827,19.54740002,19.07944643,19.20951819,18.78351286,18.5816341,18.69481934,18.4680211,18.54684276,17.6254198,17.46467818,16.82676989
OMN,Oman,19.57908528,18.95181793,18.09883364,17.80484107,17.49268129,38.67800488,40.61015555,37.90500531,30.6064815,26.51564421,17.52375522,18.6094305,16.31217162,17.66562069,16.04431882,14.83796633,16.37401316,15.94182477,16.65670413,16.33953592,18.46679504,21.63297018,19.2469466,17.42911362,16.43022088,18.27533854,19.02170023,20.42516165,18.79602268,20.62221449,22.93701301,25.39622765,26.32423797,28.12295851,26.83028327,26.53946212,28.86829428,28.71090892,27.49803362,27.09532652,27.26416846,28.56834133,29.33618592,28.80084931,28.08609504,27.89852223,27.30065806,26.1551574,26.08732857,25.45505356,23.81580328,24.98901875,25.58607864
PAK,Pakistan,1.807403449,1.764463904,1.748770004,1.750037555,1.762878604,1.793847059,1.764781997,1.793639504,1.809873049,1.81709181,1.768795335,1.78314134,1.808901626,1.791994843,1.78921851,1.812940602,1.912059436,1.940074406,1.959050915,1.989829238,1.996980651,1.946115929,1.990520615,2.045550499,2.034697609,2.078395947,2.101791993,2.107380766,2.105567881,2.156335115,2.141117051,2.120432869,2.124754999,2.172204762,2.267293249,2.281389473,2.374784666,2.465544498,2.439964644,2.451928341,2.34576484,2.360417817,2.327424604,2.355859718,2.399042852,2.406539947,2.522851963,2.602662824,2.542449597,2.528414995,2.531340689,2.644961754,2.530299257
PAN,Panama,4.200123662,4.203923674,4.284634241,4.40379792,4.376733987,4.344518932,4.268500684,4.13860974,3.948229055,4.01937462,3.827069128,3.580311136,3.691229502,3.840274011,3.467042849,3.302827408,3.274254909,3.332617772,2.963729398,2.972045213,2.980921563,3.114665056,3.33102857,3.318975163,3.376764292,3.437224729,3.381899133,3.319164511,3.69693695,3.372780123,3.364434576,3.791805672,3.496349402,3.465162576,3.406790524,3.883813112,3.956386003,3.8663173,3.797595899,4.150829804,4.244791093,4.456924012,4.5018882,4.397859115,4.413265481,4.290748648,4.26875759,4.086539512,4.012971074,4.711022311,3.838469201,4.104823073,4.186145067
PER,Peru,2.951470757,2.940331359,2.801602825,2.809092967,2.879198569,2.82732889,2.817517838,2.747650523,2.736207623,2.787533317,2.765229204,2.811126359,2.748420175,2.448968547,2.494317605,2.379574673,2.425803135,2.493670732,2.446353628,2.245387604,2.153477075,2.075611797,2.068946051,2.104682761,2.124287522,2.281505396,2.369125254,2.335432476,2.312036892,2.390025226,2.375806626,2.241565707,2.282080483,2.260600755,2.38239233,2.402663734,2.364372111,2.465413577,2.562809824,2.66806327,2.824374109,2.96853856,2.942173258,2.95712255,3.030668965,3.047252442,3.118592481,3.000765832,2.96988757,3.061494079,2.681312021,2.901323834,3.08733987
PHL,Philippines,2.532433623,2.52158787,2.451314359,2.604331391,2.474193184,2.436235387,2.321313366,2.332445067,2.31003082,2.336569031,2.158496216,2.048991308,1.974236396,1.956447556,1.833628311,1.80201282,1.732685292,1.782849316,1.792383747,1.789016996,1.772675119,1.727711682,1.716834631,1.746094936,1.802375259,1.934803352,1.972179911,2.047939251,1.911314156,1.940515498,1.915107418,1.860607112,1.863339427,1.869087708,1.87469291,1.888838265,1.774957327,1.848771201,1.845986638,1.84973831,1.880017415,1.865424153,1.888753577,1.968593288,2.007136928,2.065591734,2.139341735,2.28164557,2.309895905,2.343929807,2.211806582,2.285922788,2.349810371
PLW,Palau,187.2568759,184.4788021,181.3970998,178.483453,176.2818082,175.1238698,175.0369878,175.901352,176.9485933,177.3674719,176.3337487,176.2134839,171.1553872,172.9460854,186.0962001,147.082447,157.033372,161.6854748,152.1116173,155.9635771,154.1787324,149.2179454,132.8956921,132.2792787,192.4580401,147.0796766,134.9612446,148.0780731,130.9578612,137.0195828,116.4802694,127.6406807,77.05953617,91.03635277,80.61635719,92.48977485,89.94990178,72.73666901,73.19325858,112.1767231,107.7006799,119.7200369,179.3063524,89.9357121,62.72121749,58.86736497,55.8381305,57.76867116,58.59773416,59.74720594,59.52177163,63.15228563,61.65480364
PNG,Papua New Guinea,0.734116787,0.731929545,0.7576712,0.843454602,0.958287542,0.838952827,0.823533142,0.837501287,0.819947595,0.8441547,0.867399763,0.84872619,0.837825376,0.826160982,0.837233904,0.857972308,0.815148565,0.906847123,0.857522423,0.820020489,0.892162484,0.884516057,0.916789306,0.908449456,0.891598173,0.918311821,0.941219588,0.927295772,1.530127976,0.950340494,1.173249644,1.160011714,1.260425046,1.273079472,1.326118758,1.515871834,1.559899342,1.363076016,1.419981726,1.167082767,0.981709007,0.998623547,0.949480865,0.980042636,1.251359493,1.406625305,1.480902782,1.432841863,1.400803935,1.432788587,1.014780484,1.022667332,1.000089336
POL,Poland,14.90841354,15.14520453,15.55213524,16.19013255,16.63661383,17.10049841,17.72064445,18.00479774,18.86391783,18.7476708,18.61170166,16.76264819,17.16403362,17.0191106,17.21250404,17.28703261,17.3619662,17.60509596,17.19266747,16.30653144,13.55865095,13.22838944,12.81811191,12.67538971,12.4655734,12.47265299,12.79834066,12.55975906,11.5091941,11.16249323,10.71878138,10.59373928,10.41647033,10.69223022,10.71488121,10.74036341,11.11769252,11.0666259,10.8496881,10.37677501,10.90984587,10.82562815,10.69772387,10.53938019,10.1445391,10.19179648,10.46558386,10.84085144,10.789081,10.3177793,9.865915751,10.75244144,10.62038112
PRI,Puerto Rico,11.31211047,11.94121383,14.18933552,15.51752333,14.44289992,13.33461863,14.32941361,15.75783009,15.70197267,13.32571758,10.8501251,9.321236234,7.203893738,7.2683471,6.54610036,5.772091094,6.96709599,6.207738519,7.097894178,7.336188766,6.171442985,6.28848767,6.346280859,6.452501498,6.528527125,6.57762373,6.615507053,6.729367193,6.789534767,7.208888034,7.20669694,7.151450854,5.961026309,7.538543938,7.603051496,7.591620415,5.107064639,5.373969022,4.727939718,4.364288208,4.214090031,3.783957986,3.693735135,3.714939652,3.809076907,3.869475193,3.657233365,3.821261901,4.428182634,4.086000214,4.097725267,4.256031298,4.192415821
PRK,North Korea,6.945543447,6.80112347,6.840153878,6.829413953,6.917460038,7.050524853,7.350695735,7.643029341,8.053762843,8.502595253,8.786752571,8.900561573,9.101904391,9.258428541,9.407912809,9.561606355,9.312143981,8.892099439,8.946216216,8.828059651,8.369166242,7.930775412,7.037017153,6.475604757,5.835444197,5.367391666,4.862359655,4.712945394,3.996054393,4.294356681,4.533272398,4.657045482,4.458144131,4.51235296,4.583260721,4.750762934,4.792291343,4.117930454,4.396626541,3.514292598,3.348661478,2.756982333,2.785037373,2.339410588,2.470796414,2.208296522,2.419368016,3.294762749,3.066937748,3.287640651,3.112275261,3.182645453,3.119795662
PRT,Portugal,3.441911036,3.530253127,3.573201191,3.793029528,3.678290767,3.795831523,3.871791111,3.889188639,4.055108574,4.326719084,4.407276686,4.557286534,4.799625894,4.655457348,4.457882947,4.335235921,4.795770164,4.79567917,4.895331883,5.814162953,5.974359551,6.11727855,6.472125442,6.325128904,6.589201194,6.8351339,6.703041306,6.954727681,7.401420982,8.053016468,7.911989175,7.735596449,8.122972139,7.599612212,7.717967729,7.961393434,7.494721274,7.335178162,7.076766797,6.977986293,6.490120401,6.34805164,6.19613497,6.055628861,6.065919366,6.505676095,6.449576222,6.988608178,6.63630268,6.23296668,5.71816649,5.654395584,5.884167804
PRY,Paraguay,4.308952808,4.331198988,4.361846728,4.49205339,4.501185119,4.605372356,4.903460316,5.084814202,5.046471129,4.82973143,4.767483272,4.977830815,5.049106094,5.042680689,5.107840466,5.121415512,5.079748492,5.142218745,5.251092167,5.158508726,5.073826518,4.643004435,4.740001213,5.05198317,5.238452776,5.5050724,5.376606989,5.338168585,5.258384861,5.058432183,4.834152623,4.848504907,4.61048654,4.870821632,4.632426424,4.595377461,4.839233926,5.117546469,5.246334424,5.597745854,6.003701424,5.98439027,6.091831848,6.089085107,6.381125027,6.279566082,6.274245427,6.347844992,6.20836982,6.195035135,6.15474258,6.373764931,6.300506092
PYF,French Polynesia,1.928189885,1.880908824,1.902991852,2.095853647,2.359198973,2.008537392,1.94297837,1.981295083,1.927349492,1.981699057,2.056607341,2.79191009,3.31165937,4.048818813,5.104049609,4.820311784,5.119856874,5.583489456,5.412749747,5.152561204,4.842418314,4.808646184,4.537194468,4.39915358,3.692039546,3.640123605,3.589706828,3.765674359,3.828523164,3.669800943,3.967553434,4.348341518,4.427492067,4.599678076,4.327272273,4.512025303,4.211295379,4.2259909,4.279833689,4.230090936,4.338943614,4.198034093,4.047896339,4.254802403,4.18721543,4.288227168,4.260152827,4.201361656,4.278813786,4.431205326,3.650803551,3.751606628,3.816708237
QAT,Qatar,221.8389168,233.797374,252.4666568,264.1206636,211.0554817,184.5825021,173.4474841,148.0844914,156.1922289,145.6003519,117.953019,90.93607387,79.56453416,65.09510273,80.90747124,66.7043976,65.22872626,61.13320763,61.61743141,62.92149283,61.03674898,61.97148387,64.40766473,64.47651703,66.30795793,65.00991327,74.71810274,106.3259774,107.5062995,115.9165618,118.0414497,108.6882141,110.5476497,113.0134705,108.6282951,96.4840503,90.86198657,86.86364621,81.98740377,74.78442109,77.09902778,80.8575187,78.99412732,78.58541197,76.81997823,75.60060917,74.04714458,72.28996289,70.74335943,70.12107586,68.48573475,69.54620024,67.3769864
REU,Réunion,1.065279242,1.046048172,1.042562862,1.07204451,1.119190655,1.144551078,1.198036476,1.252211023,1.209644213,1.324095786,1.277918265,1.260528051,1.266984593,1.471657146,1.54370269,1.515524076,1.518102599,2.10325578,2.211172038,2.128995748,1.904926332,2.532029198,2.267109684,2.572307451,2.600589429,2.5628146,2.598722852,2.547988812,3.17942489,3.18312379,3.29196227,3.261689694,3.357209883,3.40020686,3.657254941,3.482958431,3.343772009,3.141087684,3.356347098,3.432470721,3.659873592,3.518875875,3.304923894,3.18151247,3.276134356,3.389184821,3.472540099,3.487177608,3.466375207,3.435637325,3.347031421,3.391274141,3.462224002
ROU,Romania,8.794649294,8.813913759,9.019079801,9.634385095,9.728508161,10.30075188,11.04558293,11.39265849,12.04963842,12.18557576,11.9612929,12.03633976,11.89092818,11.95854437,11.9178462,11.84919408,11.90321836,12.16386557,12.27305967,11.89739816,10.46316967,8.584521129,7.785018347,7.352736122,7.184276204,7.46917018,7.703988961,7.218312029,6.502552601,5.75499868,6.022685404,6.324533504,6.344248505,6.557693881,6.598034141,6.53834569,6.870017915,6.883814346,6.851475262,5.895730953,5.86756493,6.210434562,6.118753891,5.755515404,5.822370999,5.916298835,5.931588946,6.149251633,6.245605482,6.187309839,5.90226953,6.217146238,6.096290494
RUS,Russia,14.68545794,14.8381652,15.39604699,16.10781807,16.72327167,17.55757421,18.02527016,18.28067254,18.64209851,18.76349881,19.08905351,18.90447506,19.00712738,19.11912591,19.24618359,19.38456545,19.71282811,20.05347129,20.26152521,20.20687591,20.69034571,20.26726512,18.70171572,17.15792812,15.5559073,15.11962972,14.71236279,13.85818914,13.82583581,14.21625742,14.57919365,14.72465026,14.72391328,15.25766937,15.40498869,15.47001646,15.77401835,15.88070937,15.84529629,15.00919882,15.68461274,16.35503594,16.36765764,16.01271292,15.86537104,15.94835841,15.84489188,16.24590563,16.97625203,17.58355451,16.91748656,18.14748489,17.98508143
RWA,Rwanda,1.158151664,1.136529958,1.130812181,1.129641567,1.108768622,1.113018823,1.076367134,1.069720193,1.061938842,0.99401278,1.022540837,1.020219641,1.015630076,1.01292001,1.000084625,0.99456702,0.964016273,0.943912225,0.930621213,0.940936724,0.859582668,0.846950012,0.837280233,0.844071412,0.895619905,0.908413096,0.922939438,0.959271278,0.642761475,0.643410419,0.589567723,0.590956722,0.603540185,0.610251217,0.61863157,0.616268483,0.634320017,0.633310018,0.63972762,0.639987878,0.652829568,0.634683083,0.636789724,0.641200891,0.634574569,0.677185869,0.665973275,0.664055478,0.674344199,0.679300105,0.667257741,0.667796119,0.660748146
SAU,Saudi Arabia,13.07657532,14.40092703,17.5868341,22.11106247,22.52552197,17.88514617,20.92010682,21.41992965,20.94401051,23.26596181,26.2378712,23.53201403,20.99709776,19.08600268,14.70250289,13.47906533,13.65127169,13.69321804,14.31492554,13.90550203,14.60122138,14.94674635,15.43444267,15.61733429,16.21522777,15.66959171,16.25406782,16.26542808,16.78017692,16.53897202,17.09780928,17.27166497,17.73786886,18.38812525,18.85254592,19.51390861,19.98698914,20.35230675,21.27017235,21.44671636,22.5871596,23.012684,23.61520604,23.24361684,24.03594792,24.46054062,24.08198422,23.51593487,22.60430466,22.30434424,21.7625091,22.11874095,22.64251891
SCG,Serbia and Montenegro,5.340632599,5.40746558,5.341208738,5.657513794,6.006064268,6.183502606,6.281320039,6.428548408,6.693459708,6.841758035,6.676155974,7.526906368,7.908143025,8.205548045,8.40565021,8.638424733,8.817077087,8.420910184,8.346535451,8.157305484,8.441202495,7.207259425,6.549707683,5.803299564,5.343026707,5.974377955,6.783693906,7.410939917,7.471741876,5.740772272,6.573878183,7.017167039,7.461847766,7.804626556,8.391788658,7.831118086,8.01024368,7.88545008,7.749763616,7.325061333,7.526486217,8.014944738,7.295611263,7.453228688,6.495304911,7.37877204,7.621661739,7.631375303,7.494800201,7.576244713,7.705532333,7.525354766,7.544490171
SDN,Sudan and South Sudan,2.822061378,2.794690938,2.769051883,2.914632358,2.871428606,2.854112096,2.787003351,2.695566101,2.665774828,2.73241917,2.805889441,2.828625478,2.95366502,2.843103796,2.79561915,2.776661846,2.558624045,2.43659428,2.448129669,2.404832405,2.439727634,2.420878375,2.551418453,2.602046986,2.772014176,2.725492251,2.746016378,2.755055606,2.798613496,2.843419938,2.897317974,2.973683456,2.99433044,3.008449812,2.997784487,3.018141997,3.012865794,3.000130998,2.961210002,2.929074326,2.875752382,2.734956191,2.724035957,2.684315986,2.660698036,2.672594841,2.691949264,2.633993193,2.667949895,2.62134247,2.558271415,2.446802097,2.419695577
SEN,Senegal,1.883839522,1.851190891,1.735591772,1.649544906,1.661920391,1.679080604,1.67306241,1.665206618,1.663797244,1.642213302,1.545872568,1.522339558,1.497697972,1.405432988,1.397364446,1.433729705,1.430289866,1.438773286,1.397518377,1.395276098,1.384625306,1.371743027,1.37946718,1.363551759,1.363843791,1.357187994,1.383625238,1.396935078,1.424820861,1.496092263,1.449273701,1.496928812,1.46899974,1.429854763,1.470956793,1.507049251,1.492226903,1.534367056,1.552628546,1.570981949,1.584190318,1.598726927,1.578425398,1.569863063,1.576992371,1.638666546,1.693784832,1.63506584,1.635554136,1.747484549,1.655037186,1.681701569,1.688425495
SGP,Singapore,3.690662517,3.650367503,4.21492602,4.580668942,4.683101877,4.620502957,4.948043523,5.414147619,6.05587133,6.410254226,6.346432704,6.705761709,6.818092785,7.176210105,7.604428414,7.741416959,7.730916413,7.722696024,8.425599668,8.718874552,11.35207003,11.70999467,11.62786106,13.06155891,13.56781111,13.6170432,13.83685454,13.96507673,14.84945557,13.9779423,14.78828267,14.79698392,12.62730394,11.91322324,12.20621104,11.40359696,11.1685216,11.03636374,10.61638812,10.57840377,11.67298187,11.90925212,11.34510332,11.80216752,11.95930625,12.10959958,11.57946101,12.33139431,11.83154437,12.1034257,11.69450807,11.90581781,11.66714183
SHN,"Saint Helena, Ascension and Tristan da Cunha",0.791939871,0.783259723,0.66862056,0.713754679,0.740496316,0.668417754,0.572267591,0.864249118,0.761320095,0.79086218,0.828980534,0.607315912,0.564040333,0.767214995,0.704449807,0.756046967,0.812368479,1.057661693,1.159097033,1.177760739,1.969180531,1.221811079,1.178135253,1.438287094,1.281489569,1.341353241,0.895595011,0.967980481,0.968637599,1.027398774,2.504030314,1.801469011,1.873319913,2.058198589,2.441944349,2.665708938,2.413815861,2.799687626,2.955882449,3.001141041,3.220006508,3.368536509,3.436816219,4.176862345,4.196627496,4.247196235,4.43668233,4.606009244,4.801497599,4.712436555,4.355226809,4.573553627,5.083533726
